timestamp,level,component,message,parsed,source_file,hour,date,time_delta,is_error
2025-04-30 23:20:39,INFO,frontend,Page /home loaded in 382ms,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:20:46,INFO,scheduler,Next maintenance window: 2025-05-10 23:10:47,True,server_1.log,23,2025-04-30,7.0,False
2025-04-30 23:20:49,ERROR,auth,Invalid token presented by user_44,True,server_1.log,23,2025-04-30,3.0,True
2025-04-30 23:20:59,ERROR,frontend,CSS parsing failed for styles-3.css,True,server_1.log,23,2025-04-30,10.0,True
2025-04-30 23:21:07,INFO,frontend,User user_41 viewed /contact,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:21:15,WARNING,frontend,Form validation warnings: contact,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:21:22,ERROR,auth,Login failed for user user_25: Account disabled,True,server_1.log,23,2025-04-30,7.0,True
2025-04-30 23:21:30,WARNING,database,Connection pool approaching limit: 28/50,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:21:31,INFO,auth,Password reset requested for user_39,True,server_1.log,23,2025-04-30,1.0,False
2025-04-30 23:21:37,WARNING,scheduler,Scheduler approaching task limit,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:21:40,ERROR,worker,Queue connection lost,True,server_1.log,23,2025-04-30,3.0,True
2025-04-30 23:21:51,WARNING,api,Slow API response: 90ms,True,server_1.log,23,2025-04-30,11.0,False
2025-04-30 23:21:55,INFO,api,User user_37 accessed resource admin,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:21:58,WARNING,worker,Worker worker-5 approaching memory limit,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:22:09,INFO,worker,Job email_delivery-8717 completed in 299s,True,server_1.log,23,2025-04-30,11.0,False
2025-04-30 23:22:11,INFO,worker,Worker worker-2 processed 42 jobs,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:22:13,INFO,scheduler,Cron job cron_cleanup completed successfully,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:22:23,INFO,worker,Queue status: 7 pending jobs,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:22:24,INFO,frontend,User user_35 viewed /about,True,server_1.log,23,2025-04-30,1.0,False
2025-04-30 23:22:26,INFO,scheduler,Cron job cron_email_delivery completed successfully,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:22:34,ERROR,api,Authentication failed for API request from Timeout error,True,server_1.log,23,2025-04-30,8.0,True
2025-04-30 23:22:43,ERROR,scheduler,Scheduler missed 1 events,True,server_1.log,23,2025-04-30,9.0,True
2025-04-30 23:22:52,ERROR,auth,Account locked for user user_20,True,server_1.log,23,2025-04-30,9.0,True
2025-04-30 23:22:53,INFO,worker,Worker worker-4 processed 81 jobs,True,server_1.log,23,2025-04-30,1.0,False
2025-04-30 23:23:01,ERROR,worker,Job report_generation-7321 failed: Timeout,True,server_1.log,23,2025-04-30,8.0,True
2025-04-30 23:23:11,WARNING,cache,Cache approaching size limit: 2387%,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:23:15,ERROR,worker,Job cleanup-6543 failed: Timeout,True,server_1.log,23,2025-04-30,4.0,True
2025-04-30 23:23:24,INFO,database,Database cleanup completed in 20s,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:23:30,WARNING,frontend,Asset styles-4.css not found in cache,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:23:39,INFO,scheduler,Scheduler status: 38 active tasks,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:23:49,INFO,scheduler,Next maintenance window: 2025-05-08 23:10:47,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:23:55,INFO,api,Request processed successfully in 92ms,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:24:03,INFO,frontend,User user_10 viewed /products,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:24:06,ERROR,database,Database connection error: Constraint violation,True,server_1.log,23,2025-04-30,3.0,True
2025-04-30 23:24:12,INFO,database,Connection pool status: 24/50 active,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:24:15,DEBUG,worker,"Job email_delivery-2440 details: params={input: 'data.csv', output: 'results.json'}",True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:24:23,WARNING,database,Index fragmentation at 7%,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:24:33,INFO,auth,Password changed for user user_3,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:24:37,INFO,cache,Item settings:user_38 added to cache,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:24:39,INFO,api,Request processed successfully in 188ms,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:24:41,INFO,cache,Item preferences:user_4 added to cache,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:24:47,INFO,frontend,User user_49 viewed /dashboard,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:24:50,INFO,scheduler,Next maintenance window: 2025-05-11 23:10:47,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:24:54,INFO,frontend,Asset script-10.js cached successfully,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:24:59,INFO,worker,Job report_generation-1434 completed in 158s,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:25:01,INFO,api,API call to /api/v1/auth endpoint completed,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:25:06,INFO,scheduler,Task sync_task scheduled for 2025-05-07 23:58:47,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:25:11,DEBUG,api,API request details: /api/v1/products,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:25:16,WARNING,scheduler,Scheduler approaching task limit,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:25:21,INFO,database,Rows affected: 19,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:25:30,WARNING,cache,Cache approaching size limit: 4978%,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:25:38,INFO,frontend,Asset styles-6.css cached successfully,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:25:42,INFO,frontend,Form submission processed: signup,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:25:45,INFO,scheduler,Cron job cron_sync completed successfully,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:25:53,INFO,frontend,Page /products loaded in 246ms,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:25:54,ERROR,database,Deadlock detected on table users,True,server_1.log,23,2025-04-30,1.0,True
2025-04-30 23:26:03,INFO,auth,Password changed for user user_13,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:26:13,INFO,frontend,Form submission processed: signup,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:26:16,ERROR,frontend,JavaScript error: Failed to fetch,True,server_1.log,23,2025-04-30,3.0,True
2025-04-30 23:26:17,INFO,scheduler,Scheduler status: 32 active tasks,True,server_1.log,23,2025-04-30,1.0,False
2025-04-30 23:26:24,INFO,api,Request processed successfully in 424ms,True,server_1.log,23,2025-04-30,7.0,False
2025-04-30 23:26:28,INFO,cache,Item recent_items:user_29 added to cache,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:26:32,INFO,api,Rate limit status: 77/100,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:26:35,INFO,database,Query executed in 1997ms,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:26:38,INFO,worker,Worker worker-8 processed 55 jobs,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:26:41,INFO,scheduler,Next maintenance window: 2025-05-10 23:10:47,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:26:47,INFO,worker,Worker worker-3 processed 179 jobs,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:26:53,INFO,api,Request processed successfully in 132ms,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:26:58,WARNING,api,Slow API response: 178ms,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:27:02,WARNING,api,Slow API response: 275ms,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:27:08,INFO,frontend,Page /dashboard loaded in 496ms,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:27:12,INFO,scheduler,Next maintenance window: 2025-05-14 23:10:47,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:27:14,INFO,scheduler,Next maintenance window: 2025-05-09 23:10:47,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:27:23,INFO,auth,User user_30 logged in successfully,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:27:28,ERROR,frontend,JavaScript error: Uncaught TypeError,True,server_1.log,23,2025-04-30,5.0,True
2025-04-30 23:27:34,ERROR,worker,Worker worker-3 crashed,True,server_1.log,23,2025-04-30,6.0,True
2025-04-30 23:27:41,INFO,scheduler,Cron job cron_backup completed successfully,True,server_1.log,23,2025-04-30,7.0,False
2025-04-30 23:27:46,INFO,api,User user_21 accessed resource admin,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:27:51,INFO,auth,Password changed for user user_18,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:27:58,ERROR,auth,Invalid token presented by user_47,True,server_1.log,23,2025-04-30,7.0,True
2025-04-30 23:28:06,INFO,api,API call to /api/v1/products endpoint completed,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:28:10,INFO,worker,Job backup-1552 completed in 111s,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:28:20,INFO,scheduler,Next maintenance window: 2025-05-13 23:10:47,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:28:24,INFO,api,API call to /api/v1/users endpoint completed,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:28:30,INFO,scheduler,Next maintenance window: 2025-05-13 23:10:47,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:28:36,INFO,auth,New account created: user_25,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:28:46,INFO,cache,Item user_profile:user_48 added to cache,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:28:49,WARNING,api,Deprecated endpoint /api/v1/orders accessed by client settings,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:28:53,INFO,worker,Worker worker-9 processed 194 jobs,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:29:01,INFO,database,Rows affected: 219,True,server_1.log,23,2025-04-30,8.0,False
2025-04-30 23:29:06,INFO,worker,Worker worker-2 processed 73 jobs,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:29:16,INFO,frontend,User user_8 viewed /profile,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:29:21,ERROR,scheduler,Scheduler missed 8 events,True,server_1.log,23,2025-04-30,5.0,True
2025-04-30 23:29:27,INFO,api,Rate limit status: 78/100,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:29:29,INFO,frontend,Asset styles-4.css cached successfully,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:29:31,CRITICAL,worker,Critical job cleanup-6919 failed repeatedly,True,server_1.log,23,2025-04-30,2.0,True
2025-04-30 23:29:38,ERROR,scheduler,Scheduler missed 1 events,True,server_1.log,23,2025-04-30,7.0,True
2025-04-30 23:29:47,INFO,scheduler,Task backup_task scheduled for 2025-05-08 00:03:47,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:29:56,ERROR,database,Query failed: Constraint violation,True,server_1.log,23,2025-04-30,9.0,True
2025-04-30 23:30:06,INFO,worker,Job data_import-1769 completed in 57s,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:30:12,INFO,worker,Job sync-9000 started,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:30:21,INFO,cache,Cache size: 2166MB,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:30:24,INFO,frontend,Form submission processed: contact,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:30:27,INFO,api,API call to /api/v1/products endpoint completed,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:30:34,INFO,scheduler,Task sync_task scheduled for 2025-05-07 23:42:47,True,server_1.log,23,2025-04-30,7.0,False
2025-04-30 23:30:36,INFO,api,User user_33 accessed resource report,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:30:44,ERROR,worker,Job cleanup-8923 failed: Resource exhaustion,True,server_1.log,23,2025-04-30,8.0,True
2025-04-30 23:30:50,INFO,api,User user_41 accessed resource profile,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:30:52,INFO,frontend,Page /about loaded in 856ms,True,server_1.log,23,2025-04-30,2.0,False
2025-04-30 23:30:53,INFO,api,User user_8 accessed resource profile,True,server_1.log,23,2025-04-30,1.0,False
2025-04-30 23:30:59,INFO,frontend,User user_29 viewed /about,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:31:02,ERROR,auth,Login failed for user user_2: Invalid password,True,server_1.log,23,2025-04-30,3.0,True
2025-04-30 23:31:07,ERROR,auth,Invalid token presented by user_7,True,server_1.log,23,2025-04-30,5.0,True
2025-04-30 23:31:10,ERROR,worker,Queue connection lost,True,server_1.log,23,2025-04-30,3.0,True
2025-04-30 23:31:19,WARNING,database,Connection pool approaching limit: 39/50,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:31:24,INFO,worker,Job backup-9259 started,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:31:28,WARNING,scheduler,Scheduler approaching task limit,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:31:29,INFO,database,Rows affected: 938,True,server_1.log,23,2025-04-30,1.0,False
2025-04-30 23:31:39,INFO,api,Request processed successfully in 68ms,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:31:40,INFO,scheduler,Next maintenance window: 2025-05-14 23:10:47,True,server_1.log,23,2025-04-30,1.0,False
2025-04-30 23:31:47,INFO,auth,Password reset requested for user_32,True,server_1.log,23,2025-04-30,7.0,False
2025-04-30 23:31:57,INFO,worker,Worker worker-6 processed 66 jobs,True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:32:03,ERROR,frontend,CSS parsing failed for styles-4.css,True,server_1.log,23,2025-04-30,6.0,True
2025-04-30 23:32:08,INFO,scheduler,Scheduler status: 10 active tasks,True,server_1.log,23,2025-04-30,5.0,False
2025-04-30 23:32:11,INFO,frontend,User user_2 viewed /products,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:32:17,INFO,scheduler,Scheduler status: 25 active tasks,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:32:27,DEBUG,worker,"Job report_generation-4699 details: params={input: 'data.csv', output: 'results.json'}",True,server_1.log,23,2025-04-30,10.0,False
2025-04-30 23:32:31,INFO,auth,User user_48 logged in successfully,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:32:34,INFO,scheduler,Next maintenance window: 2025-05-10 23:10:47,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:32:40,INFO,auth,Password changed for user user_19,True,server_1.log,23,2025-04-30,6.0,False
2025-04-30 23:32:47,INFO,auth,User user_37 logged in successfully,True,server_1.log,23,2025-04-30,7.0,False
2025-04-30 23:32:56,INFO,database,Query executed in 23ms,True,server_1.log,23,2025-04-30,9.0,False
2025-04-30 23:33:00,INFO,worker,Job data_import-3576 completed in 413s,True,server_1.log,23,2025-04-30,4.0,False
2025-04-30 23:33:03,INFO,scheduler,Cron job cron_email_delivery completed successfully,True,server_1.log,23,2025-04-30,3.0,False
2025-04-30 23:33:08,WARNING,database,Slow query detected: 113ms,True,server_1.log,23,2025-04-30,5.0,False
